headline,link,date,snippet,keyword
The US is heading for a civil war | Racism | Al Jazeera,https://www.aljazeera.com/opinions/2022/5/31/the-civil-war-that-is-here-and-the-one-that-may-yet-come,31 May 2022,"May 31, 2022 ... Terrorism as an outlet for white male racist narcissism has morphed into racist organisations, from the Ku Klux Klan to neo-fascist movements, ...",Revolutionary movement
Is Iran on the verge of another revolution? | Government | Al Jazeera,https://www.aljazeera.com/opinions/2019/6/14/is-iran-on-the-verge-of-another-revolution,14 Jun 2019,"Jun 14, 2019 ... As American sociologist James DeFronzo has theorised, there are five critical factors that guarantee the success of any revolutionary movement: ...",Revolutionary movement
Libya's new leader calls for civil state | News | Al Jazeera,https://www.aljazeera.com/news/2011/9/13/libyas-new-leader-calls-for-civil-state,13 Sep 2011,"Sep 13, 2011 ... The chief of Libya's revolutionary movement has urged a cheering crowd in Tripoli to strive for a civil, democratic state, while loyalists ...",Revolutionary movement
What happened to the Green Movement in Iran? | Opinions | Al ...,https://www.aljazeera.com/opinions/2013/6/12/what-happened-to-the-green-movement-in-iran,12 Jun 2013,"Jun 12, 2013 ... But they failed, for they had nothing to contribute or to share with the millions of Iranians who, decades after the Iranian revolution of 1977- ...",Revolutionary movement
Peru divided over 1997 Japan embassy siege | News | Al Jazeera,https://www.aljazeera.com/news/2012/7/11/peru-divided-over-1997-japan-embassy-siege,11 Jul 2012,"Jul 11, 2012 ... For nearly five months, fighters from the Tupac Amaru Revolutionary Movement had held dozens hostage in the Japanese embassy following a party ...",Revolutionary movement
Why Sudan needs a slow transition | Omar al-Bashir | Al Jazeera,https://www.aljazeera.com/opinions/2019/5/23/why-sudan-needs-a-slow-transition,Last update 23 May 2019,"May 23, 2019 ... In both cases, the revolutionary movements were led by mostly ... Today, Sudan's revolutionary movement must take care not to repeat ...",Revolutionary movement
UN peackeeper killed in Congo clashes | News | Al Jazeera,https://www.aljazeera.com/news/2006/5/29/un-peackeeper-killed-in-congo-clashes,29 May 2006,"May 29, 2006 ... The Congolese Revolutionary Movement is a loose coalition of Ituri militias formed in December last year and has grown to number around 1,500 ...",Revolutionary movement
"Revolutions, but not as we know them | Opinions | Al Jazeera",https://www.aljazeera.com/opinions/2014/6/9/revolutions-but-not-as-we-know-them,9 Jun 2014,"Jun 9, 2014 ... This is not to say that we have seen the end of revolutionary movements. ... movement – against the capture of democracy itself by vested ...",Revolutionary movement
Iraq and its revolution after Soleimani's assassination | Soleimani ...,https://www.aljazeera.com/opinions/2020/1/14/iraq-and-its-revolution-after-soleimanis-assassination,Last update 14 Jan 2020,"Jan 14, 2020 ... ... movement will bear the brunt of this. Inside the US strategy on Iran ... Thus, the revolutionary movement, which holds the key to the ...",Revolutionary movement
Spain's Tahrir Square keeps up its struggle | Opinions | Al Jazeera,https://www.aljazeera.com/opinions/2011/6/22/spains-tahrir-square-keeps-up-its-struggle,22 Jun 2011,"Jun 22, 2011 ... ... revolutionary movement since the 1930s. Its been a month now since Real Democracy Now, a grass roots “platform,” as it called, began a march ...",Revolutionary movement
Arab Unity: Nasser's Revolution | News | Al Jazeera,https://www.aljazeera.com/news/2008/6/20/arab-unity-nassers-revolution,20 Jun 2008,"Jun 20, 2008 ... On July 23, 1952, a group of Egyptian army officers, calling themselves the Free Officers Movement, took power in a bloodless coup. At the ...",Revolutionary movement
Egypt: 'The counterrevolution is at its peak' | Hosni Mubarak News ...,https://www.aljazeera.com/news/2014/12/1/egypt-the-counterrevolution-is-at-its-peak,Last update 6 Dec 2014,"Dec 1, 2014 ... ... revolutionary movement. VIDEO: The future of Egypt after Mubarak verdict. The revolutionary reunion in the streets near Tahrir, however, was ...",Revolutionary movement
Syrian opposition leader offers to resign | News | Al Jazeera,https://www.aljazeera.com/news/2012/5/17/syrian-opposition-leader-offers-to-resign,17 May 2012,"May 17, 2012 ... ... revolutionary movement on the ground. The Local Coordination Committees, a grassroot activists movement, threatened hours earlier to pull ...",Revolutionary movement
Imperialism and revolutionaries | Opinions | Al Jazeera,https://www.aljazeera.com/opinions/2014/5/8/imperialism-and-revolutionaries,8 May 2014,"May 8, 2014 ... ... revolutionary movement that challenges its imperial domination around the globe. Given the cutthroat market for such dramas, this tone of ...",Revolutionary movement
Now the revolution can begin | Opinions | Al Jazeera,https://www.aljazeera.com/opinions/2012/6/16/now-the-revolution-can-begin,16 Jun 2012,"Jun 16, 2012 ... In so doing, it has given the revolutionary movement and its allies among liberals, the labour movement, working class Salafis and ...",Revolutionary movement
Awe and fear: Politicised gangs of Venezuela | Features | Al Jazeera,https://www.aljazeera.com/features/2013/6/8/awe-and-fear-politicised-gangs-of-venezuela,8 Jun 2013,"Jun 8, 2013 ... The exact number of members involved with Tupamaros and other far-left collectives, including La Piedrita, the Carapaica Revolutionary Movement ...",Revolutionary movement
The labour movement and the future of democracy in Egypt ...,https://www.aljazeera.com/opinions/2012/4/11/the-labour-movement-and-the-future-of-democracy-in-egypt,11 Apr 2012,"Apr 11, 2012 ... The actions of the Ultras and the labour movement could determine the future of revolutionary politics of Egypt.",Revolutionary movement
Morsi's win is a victory for the revolution | Opinions | Al Jazeera,https://www.aljazeera.com/opinions/2012/6/24/morsis-win-is-a-victory-for-the-revolution,24 Jun 2012,"Jun 24, 2012 ... Morsi's victory is the best progressives could have hoped for, and will allow a grassroots movement to slowly build.",Revolutionary movement
Cuba's Fidel Castro dead aged 90 | Fidel Castro News | Al Jazeera,https://www.aljazeera.com/news/2016/11/26/cubas-fidel-castro-dead-aged-90,26 Nov 2016,"Nov 26, 2016 ... Fidel Castro, the Cuban revolutionary ... “He has been a larger-than-life figure who inspired a revolutionary movement all over the world, ...",Revolutionary movement
Who was Che Guevara? | Government News | Al Jazeera,https://www.aljazeera.com/news/2017/10/8/who-was-che-guevara,8 Oct 2017,"Oct 8, 2017 ... By the end of 1966, after a brief return to Cuba, Guevara had switched his attention to Bolivia and a revolutionary movement against the ...",Revolutionary movement
The power of living in truth | Opinions | Al Jazeera,https://www.aljazeera.com/opinions/2011/12/28/the-power-of-living-in-truth,28 Dec 2011,"Dec 28, 2011 ... Havel was a pivotal leader of the revolutionary movements that culminated in freedom in Eastern Europe and the end, 20 years ago this month, of ...",Revolutionary movement
Where are Morocco's revolutionary activists? | News | Al Jazeera,https://www.aljazeera.com/news/2014/8/19/where-are-moroccos-revolutionary-activists,19 Aug 2014,"Aug 19, 2014 ... The February 20 movement helped spawn mass demonstrations that demanded democratisation in 2011. What happened? Inspired by Arab uprisings, ...",Revolutionary movement
My aunt the revolutionary | Features | Al Jazeera,https://www.aljazeera.com/features/2010/11/29/my-aunt-the-revolutionary,29 Nov 2010,"Nov 29, 2010 ... This was around the time that the Palestine Liberation Organisation (PLO) was formed. The new revolutionary movement had set up bases in Jordan ...",Revolutionary movement
Egypt's revolution hones its skills | Opinions | Al Jazeera,https://www.aljazeera.com/opinions/2013/7/2/egypts-revolution-hones-its-skills,2 Jul 2013,"Jul 2, 2013 ... As opposed to most protest movements in Egypt since the uprising against Mubarak, which follow in the footsteps of “We are all Khaled Said” and ...",Revolutionary movement
Is Algeria's Hirak dead? | Arab Spring: 10 years on | Al Jazeera,https://www.aljazeera.com/opinions/2021/2/22/is-algerias-hirak-dead,22 Feb 2021,"Feb 22, 2021 ... ... movement demanding political change in Algiers on February 22 ... Like other revolutionary movements in the region, the Algerian Hirak ...",Revolutionary movement
'Proud to be a revolutionary:' How Maduro appeals to his dwindling ...,https://www.aljazeera.com/news/longform/2024/7/25/proud-to-be-a-revolutionary-how-maduro-appeals-to-his-dwindling-base,Last update 25 Jul 2024,"Jul 25, 2024 ... The political movement Chavez forged even bears his name: Chavismo. Its acolytes are called “chavistas”. In Chavez's government, Maduro worked ...",Revolutionary movement
Macedonia activists defiant as 'I Protest' marches grow | News | Al ...,https://www.aljazeera.com/news/2016/6/5/macedonia-activists-defiant-as-i-protest-marches-grow,Last update 5 Jun 2016,"Jun 5, 2016 ... Supporters of the “Colourful Revolution” movement call for further demonstrations to “end criminal governance”.",Revolutionary movement
Armed Venezuelans fear 'Syria scenario' | Features | Al Jazeera,https://www.aljazeera.com/features/2014/2/24/armed-venezuelans-fear-syria-scenario,24 Feb 2014,"Feb 24, 2014 ... “This is part of a worldwide experience with paramilitary groups,” the former leader of the Left Revolutionary Movement (known by its Spanish ...",Revolutionary movement
Macedonia charges protesters in 'Colourful Revolution' | Human ...,https://www.aljazeera.com/features/2016/6/24/macedonia-charges-protesters-in-colourful-revolution,24 Jun 2016,"Jun 24, 2016 ... The movement draws supporters from the ethnic Macedonian majority and the Albanian minority. They have called on the government to drop charges ...",Revolutionary movement
Stealing Egypt's revolution | Opinions | Al Jazeera,https://www.aljazeera.com/opinions/2011/2/18/stealing-egypts-revolution,18 Feb 2011,"Feb 18, 2011 ... Suddenly the revolutionary movement found itself embraced by new friends in the British, US and West German governments. These same ...",Revolutionary movement
"The revolution, back in black | Opinions | Al Jazeera",https://www.aljazeera.com/opinions/2013/2/2/the-revolution-back-in-black,2 Feb 2013,"Feb 2, 2013 ... Simply put, routinised violence against property cost the anti-corporate globalisation movement significant support in the US and Europe ...",Revolutionary movement
The victory of Bangladesh's student movement should not surprise ...,https://www.aljazeera.com/opinions/2024/8/5/the-victory-of-bangladeshs-student-movement-should-not-surprise-anyone,Last update 23 Aug 2024,"Aug 5, 2024 ... It seemed the students toppled Hasina's government in five short weeks, but this revolution was 15 years in the making.",Revolutionary movement
"George Floyd, a survivor's guilt and a global Black Lives Matter ...",https://www.aljazeera.com/opinions/2020/6/21/george-floyd-a-survivors-guilt-and-a-global-black-lives-matter,Last update 21 Jun 2020,"Jun 21, 2020 ... Indeed, I so wished I was in the United States to take part in this historic moment, in this revolutionary movement. But return home for me ...",Revolutionary movement
Oaxaca's revolutionary street art | Arts and Culture | Al Jazeera,https://www.aljazeera.com/features/2017/3/26/oaxacas-revolutionary-street-art,Last update 26 Mar 2017,"Mar 26, 2017 ... ... movement that has arisen from the political turmoil in the southern state. “The simple act of sticking something out on the street means now ...",Revolutionary movement
